# nb[fm^-3]  rho[g/cm^3]  P[dyn/cm^2]  (cold beta-eq APR)
3.630780499999999855e-03 6.094396937994764648e+12 8.305180029989214253e+30
3.981071699999999894e-03 6.683292271037845703e+12 9.094611927198191371e+30
4.365158299999999728e-03 7.329124848694899414e+12 1.041516374047406692e+31
4.786300900000000150e-03 8.037417961333566406e+12 1.193051573563146314e+31
5.248074600000000346e-03 8.814220144033650391e+12 1.367043458277749914e+31
5.754399399999999588e-03 9.666149528866705078e+12 1.515330440065932658e+31
6.309573399999999881e-03 1.060046065452099023e+13 1.740172354803535286e+31
6.918309699999999896e-03 1.162517420107064648e+13 1.994753452032769078e+31
7.585775799999999736e-03 1.274903308510911328e+13 2.271779826310317073e+31
8.317637699999999926e-03 1.398164679133557031e+13 2.612645961237240374e+31
9.120108400000000171e-03 1.533357430347783984e+13 3.006659602765278794e+31
1.000000000000000021e-02 1.681638813272996289e+13 3.462499331841011159e+31
1.096478199999999931e-02 1.844277051380254688e+13 3.929482818326066904e+31
1.202264400000000073e-02 2.022662327535969531e+13 4.539135852785549450e+31
1.318256699999999920e-02 2.218328465634679688e+13 5.246779284285724392e+31
1.445439800000000025e-02 2.432954082790536328e+13 6.068069503554046869e+31
